hours_per_week,age,marital_status_Divorced,marital_status_Married-AF-spouse,marital_status_Married-civ-spouse,marital_status_Married-spouse-absent,marital_status_Never-married,marital_status_Separated,marital_status_Widowed,income_>50K
25,26,0,0,0,0,1,0,0,0
20,63,0,0,1,0,0,0,0,0
40,40,0,0,1,0,0,0,0,1
40,24,0,0,0,0,1,0,0,0
60,31,0,0,0,0,1,0,0,0
36,30,0,0,1,0,0,0,0,1
40,42,0,0,1,0,0,0,0,0
40,35,0,0,1,0,0,0,0,1
40,38,0,0,0,0,1,0,0,0
40,33,0,0,0,0,1,0,0,0
45,33,0,0,1,0,0,0,0,1
40,31,0,0,1,0,0,0,0,0
40,26,0,0,1,0,0,0,0,0
40,49,0,0,1,0,0,0,0,0
40,50,0,0,0,0,1,0,0,0
35,40,0,0,0,0,1,0,0,0
40,18,0,0,0,0,1,0,0,0
40,46,1,0,0,0,0,0,0,0
40,25,0,0,1,0,0,0,0,0
40,23,0,0,0,0,1,0,0,0
40,57,0,0,0,1,0,0,0,0
20,17,0,0,0,0,1,0,0,0
40,30,0,0,0,0,1,0,0,0
40,44,0,0,0,0,1,0,0,0
45,43,0,0,0,0,1,0,0,0
55,43,1,0,0,0,0,0,0,0
40,38,0,0,1,0,0,0,0,0
50,48,0,0,1,0,0,0,0,0
40,46,0,0,1,0,0,0,0,0
8,36,0,0,1,0,0,0,0,0
45,55,0,0,1,0,0,0,0,1
40,26,0,0,0,0,1,0,0,0
35,38,0,0,0,0,1,0,0,0
32,31,0,0,0,0,1,0,0,0
65,30,0,0,1,0,0,0,0,1
8,64,0,0,1,0,0,0,0,0
40,41,0,0,1,0,0,0,0,0
40,60,0,0,0,0,0,0,1,0
40,48,0,0,0,0,1,0,0,0
40,52,0,0,1,0,0,0,0,0
40,39,1,0,0,0,0,0,0,0
40,64,0,0,0,0,0,0,1,0
43,21,0,0,0,0,1,0,0,0
40,17,0,0,0,0,1,0,0,0
40,30,0,0,1,0,0,0,0,1
40,22,0,0,1,0,0,0,0,0
40,50,0,0,1,0,0,0,0,1
32,36,0,0,1,0,0,0,0,1
37,21,0,0,1,0,0,0,0,0
72,43,0,0,1,0,0,0,0,0
18,19,0,0,0,0,1,0,0,0
25,19,0,0,0,0,1,0,0,0
40,29,0,0,1,0,0,0,0,0
50,48,0,0,1,0,0,0,0,0
40,39,1,0,0,0,0,0,0,0
50,23,0,0,1,0,0,0,0,1
50,26,0,0,0,0,1,0,0,0
40,51,0,0,1,0,0,0,0,0
40,38,0,0,0,0,1,0,0,0
60,25,0,0,1,0,0,0,0,0
6,22,0,0,1,0,0,0,0,0
30,22,0,0,0,0,1,0,0,0
42,37,0,0,0,0,1,0,0,0
38,48,1,0,0,0,0,0,0,0
10,17,0,0,0,0,1,0,0,0
44,19,0,0,0,0,1,0,0,0
45,46,0,0,0,0,1,0,0,0
35,67,0,0,1,0,0,0,0,0
40,43,0,0,0,0,1,0,0,1
40,54,1,0,0,0,0,0,0,0
30,21,0,0,0,0,0,1,0,0
40,66,0,0,1,0,0,0,0,1
60,46,0,0,1,0,0,0,0,0
20,27,0,0,0,0,1,0,0,0
99,59,0,0,1,0,0,0,0,0
32,54,0,0,1,0,0,0,0,0
39,22,0,0,0,0,1,0,0,0
40,56,0,0,1,0,0,0,0,0
50,35,0,0,1,0,0,0,0,1
40,60,1,0,0,0,0,0,0,0
40,32,0,0,1,0,0,0,0,1
40,54,0,0,1,0,0,0,0,1
40,42,1,0,0,0,0,0,0,0
4,59,0,0,1,0,0,0,0,0
40,53,0,0,1,0,0,0,0,0
30,27,1,0,0,0,0,0,0,0
20,78,0,0,1,0,0,0,0,0
40,55,0,0,0,0,1,0,0,0
40,55,0,0,0,0,0,1,0,0
40,35,0,0,1,0,0,0,0,1
35,29,0,0,0,0,1,0,0,0
25,20,0,0,0,0,1,0,0,0
45,32,0,0,0,0,1,0,0,0
60,49,0,0,1,0,0,0,0,1
25,19,0,0,0,0,1,0,0,0
40,71,0,0,0,0,0,0,1,0
40,63,0,0,1,0,0,0,0,1
30,41,0,0,0,0,1,0,0,0
40,34,0,0,1,0,0,0,0,1
40,46,1,0,0,0,0,0,0,0
38,47,0,0,1,0,0,0,0,0
40,55,1,0,0,0,0,0,0,0
40,33,1,0,0,0,0,0,0,0
40,24,0,0,0,0,1,0,0,0
40,44,0,0,0,0,1,0,0,0
40,37,0,0,0,0,1,0,0,0
40,56,0,0,1,0,0,0,0,1
60,24,0,0,0,0,1,0,0,1
35,38,0,0,0,0,0,1,0,1
40,36,1,0,0,0,0,0,0,0
40,27,0,0,0,0,1,0,0,0
40,30,0,0,0,0,1,0,0,0
65,48,0,0,1,0,0,0,0,1
40,27,0,0,0,0,1,0,0,0
35,26,0,0,0,0,0,1,0,0
40,62,0,0,1,0,0,0,0,0
40,39,0,0,0,0,1,0,0,0
40,29,0,0,0,0,1,0,0,0
48,50,0,0,1,0,0,0,0,1
40,44,0,0,1,0,0,0,0,1
40,41,0,0,1,0,0,0,0,0
40,24,0,0,1,0,0,0,0,0
40,43,0,0,1,0,0,0,0,1
40,51,0,0,0,0,0,0,1,0
36,30,0,0,0,0,1,0,0,0
40,48,1,0,0,0,0,0,0,0
60,42,0,0,1,0,0,0,0,0
40,47,0,0,1,0,0,0,0,1
25,18,0,0,1,0,0,0,0,0
40,40,0,0,0,1,0,0,0,0
40,36,0,0,0,0,1,0,0,0
40,28,0,0,0,0,1,0,0,0
40,46,0,0,0,0,1,0,0,0
40,44,0,0,1,0,0,0,0,1
40,30,1,0,0,0,0,0,0,0
40,58,0,0,1,0,0,0,0,0
35,56,0,0,1,0,0,0,0,1
13,69,0,0,1,0,0,0,0,0
40,36,0,0,0,0,1,0,0,0
32,44,0,0,1,0,0,0,0,1
43,33,0,0,0,0,1,0,0,0
40,58,0,0,1,0,0,0,0,0
10,64,0,0,1,0,0,0,0,0
40,35,0,0,1,0,0,0,0,1
70,44,0,0,1,0,0,0,0,1
40,50,0,0,0,0,0,0,1,0
40,56,0,0,1,0,0,0,0,0
70,31,0,0,1,0,0,0,0,0
12,22,0,0,0,0,1,0,0,0
60,56,0,0,1,0,0,0,0,1
20,17,0,0,0,0,1,0,0,0
50,48,1,0,0,0,0,0,0,0
40,33,0,0,1,0,0,0,0,0
48,37,1,0,0,0,0,0,0,0
23,25,0,0,0,0,1,0,0,0
40,25,1,0,0,0,0,0,0,0
40,22,0,0,1,0,0,0,0,0
45,50,0,0,1,0,0,0,0,1
40,25,0,0,0,0,1,0,0,0
20,18,0,0,0,0,1,0,0,0
55,34,0,0,1,0,0,0,0,1
48,28,0,0,1,0,0,0,0,0
50,55,0,0,1,0,0,0,0,0
20,27,0,0,0,0,1,0,0,0
40,36,0,0,0,0,1,0,0,1
40,40,1,0,0,0,0,0,0,0
38,59,1,0,0,0,0,0,0,0
17,72,0,0,1,0,0,0,0,0
40,45,0,0,1,0,0,0,0,0
50,34,0,0,1,0,0,0,0,0
50,36,0,0,1,0,0,0,0,0
40,23,0,0,0,0,1,0,0,0
45,59,0,0,1,0,0,0,0,0
40,42,0,0,0,0,1,0,0,0
40,53,0,0,0,0,0,0,1,0
30,24,0,0,0,0,1,0,0,0
44,48,0,0,0,0,0,0,1,0
47,34,0,0,1,0,0,0,0,1
40,29,0,0,0,0,1,0,0,0
48,35,0,0,1,0,0,0,0,1
40,48,1,0,0,0,0,0,0,0
40,33,0,0,1,0,0,0,0,0
24,46,0,0,1,0,0,0,0,0
40,38,0,0,1,0,0,0,0,1
60,51,0,0,1,0,0,0,0,0
40,37,1,0,0,0,0,0,0,0
40,42,0,0,1,0,0,0,0,0
40,32,0,0,0,0,1,0,0,0
8,25,0,0,0,0,1,0,0,0
60,59,0,0,1,0,0,0,0,0
42,33,0,0,1,0,0,0,0,0
40,61,1,0,0,0,0,0,0,0
40,51,0,0,1,0,0,0,0,1
40,47,0,0,1,0,0,0,0,0
8,65,0,0,0,0,0,0,1,0
40,64,0,0,1,0,0,0,0,0
12,23,0,0,0,0,1,0,0,0
40,22,0,0,0,0,1,0,0,0
50,38,0,0,1,0,0,0,0,1
70,27,0,0,1,0,0,0,0,0
52,38,0,0,1,0,0,0,0,0
35,29,0,0,1,0,0,0,0,0
15,50,1,0,0,0,0,0,0,0
40,53,0,0,1,0,0,0,0,0
50,35,0,0,1,0,0,0,0,1
40,23,0,0,0,0,1,0,0,0
44,52,0,0,1,0,0,0,0,1
70,41,0,0,1,0,0,0,0,0
20,30,1,0,0,0,0,0,0,0
50,36,0,0,0,0,1,0,0,0
40,33,0,0,0,0,1,0,0,0
40,41,0,0,1,0,0,0,0,1
40,35,1,0,0,0,0,0,0,0
10,30,1,0,0,0,0,0,0,0
40,22,0,0,1,0,0,0,0,0
30,50,1,0,0,0,0,0,0,0
45,44,0,0,1,0,0,0,0,0
40,29,0,0,0,0,1,0,0,0
50,35,0,0,1,0,0,0,0,1
60,62,0,0,1,0,0,0,0,1
40,42,1,0,0,0,0,0,0,0
40,35,0,0,0,0,1,0,0,0
50,24,0,0,1,0,0,0,0,0
40,24,0,0,0,0,1,0,0,0
30,28,0,0,1,0,0,0,0,0
35,25,0,0,1,0,0,0,0,0
40,48,0,0,1,0,0,0,0,1
40,42,0,0,1,0,0,0,0,0
40,64,0,0,0,0,0,0,1,0
30,21,0,0,0,0,1,0,0,0
35,38,0,0,0,0,0,1,0,0
40,41,0,0,1,0,0,0,0,0
50,46,0,0,1,0,0,0,0,0
77,46,0,0,1,0,0,0,0,0
43,51,0,0,0,0,1,0,0,0
40,33,0,0,1,0,0,0,0,1
40,47,0,0,1,0,0,0,0,0
40,32,1,0,0,0,0,0,0,0
35,20,0,0,0,0,1,0,0,0
40,19,0,0,0,0,1,0,0,0
30,48,0,0,0,0,1,0,0,0
50,20,0,0,1,0,0,0,0,0
40,48,1,0,0,0,0,0,0,1
42,22,0,0,0,0,1,0,0,0
40,30,0,0,1,0,0,0,0,0
40,47,1,0,0,0,0,0,0,0
40,53,1,0,0,0,0,0,0,0
40,36,0,0,1,0,0,0,0,0
30,68,0,0,1,0,0,0,0,0
55,30,0,0,0,0,0,0,1,1
50,49,0,0,1,0,0,0,0,0
40,31,0,0,0,0,1,0,0,0
40,48,1,0,0,0,0,0,0,0
38,42,1,0,0,0,0,0,0,0
40,64,0,0,1,0,0,0,0,1
40,54,1,0,0,0,0,0,0,1
40,41,0,0,1,0,0,0,0,0
60,39,0,0,0,0,1,0,0,1
40,39,1,0,0,0,0,0,0,1
48,51,1,0,0,0,0,0,0,1
50,38,0,0,0,0,1,0,0,0
40,34,0,0,1,0,0,0,0,0
60,38,0,0,1,0,0,0,0,0
40,64,0,0,1,0,0,0,0,0
38,41,1,0,0,0,0,0,0,0
40,44,0,0,1,0,0,0,0,0
58,43,1,0,0,0,0,0,0,0
40,42,1,0,0,0,0,0,0,1
45,27,0,0,1,0,0,0,0,0
56,18,0,0,0,0,1,0,0,0
35,33,0,0,0,0,1,0,0,0
25,19,0,0,0,0,1,0,0,0
50,56,0,0,1,0,0,0,0,0
35,24,0,0,0,0,1,0,0,0
40,73,1,0,0,0,0,0,0,0
50,41,0,0,0,0,1,0,0,0
42,49,0,0,1,0,0,0,0,1
40,35,0,0,0,0,1,0,0,0
20,26,0,0,0,0,1,0,0,0
40,30,0,0,0,0,1,0,0,0
40,52,1,0,0,0,0,0,0,0
10,58,1,0,0,0,0,0,0,0
40,33,0,0,0,0,1,0,0,0
24,18,0,0,0,0,1,0,0,0
40,52,0,0,1,0,0,0,0,0
15,65,0,0,1,0,0,0,0,0
20,18,0,0,0,0,1,0,0,0
40,42,0,0,1,0,0,0,0,0
72,26,0,0,1,0,0,0,0,0
40,45,1,0,0,0,0,0,0,0
43,38,0,0,1,0,0,0,0,1
40,35,0,0,1,0,0,0,0,0
40,42,1,0,0,0,0,0,0,0
60,22,0,0,1,0,0,0,0,0
40,30,0,0,0,0,1,0,0,0
40,49,1,0,0,0,0,0,0,0
99,41,0,0,1,0,0,0,0,0
40,39,0,0,0,0,1,0,0,0
40,28,0,0,1,0,0,0,0,0
30,18,0,0,0,0,1,0,0,0
40,20,0,0,1,0,0,0,0,0
40,31,1,0,0,0,0,0,0,0
60,30,0,0,1,0,0,0,0,1
25,21,0,0,0,0,1,0,0,0
55,52,0,0,1,0,0,0,0,1
50,42,0,0,1,0,0,0,0,1
16,63,0,0,1,0,0,0,0,0
40,63,1,0,0,0,0,0,0,0
40,31,1,0,0,0,0,0,0,0
40,32,0,0,1,0,0,0,0,0
38,59,0,0,0,0,1,0,0,0
38,39,0,0,0,0,1,0,0,0
40,33,0,0,0,0,1,0,0,0
40,39,0,0,0,1,0,0,0,1
50,50,0,0,1,0,0,0,0,1
48,31,0,0,1,0,0,0,0,0
40,31,0,0,1,0,0,0,0,0
40,55,1,0,0,0,0,0,0,0
40,63,1,0,0,0,0,0,0,0
50,47,0,0,1,0,0,0,0,1
45,34,0,0,1,0,0,0,0,1
40,28,1,0,0,0,0,0,0,0
60,25,0,0,0,0,1,0,0,0
40,27,0,0,0,0,1,0,0,0
15,66,0,0,0,0,1,0,0,0
55,39,0,0,1,0,0,0,0,1
30,23,0,0,0,0,1,0,0,0
40,57,0,0,0,0,1,0,0,0
35,28,0,0,1,0,0,0,0,0
40,48,0,0,1,0,0,0,0,1
40,47,1,0,0,0,0,0,0,0
50,47,0,0,1,0,0,0,0,0
55,31,0,0,1,0,0,0,0,0
50,61,0,0,1,0,0,0,0,1
40,21,0,0,0,0,1,0,0,0
35,42,0,0,1,0,0,0,0,0
40,48,0,0,1,0,0,0,0,0
20,33,0,0,0,0,1,0,0,0
40,48,0,0,1,0,0,0,0,0
50,46,0,0,1,0,0,0,0,1
40,36,0,0,1,0,0,0,0,0
40,42,0,0,0,0,1,0,0,0
44,21,0,0,0,0,1,0,0,0
60,48,0,0,1,0,0,0,0,1
40,36,0,0,0,1,0,0,0,1
35,50,0,0,1,0,0,0,0,0
35,20,0,0,0,0,1,0,0,0
50,34,0,0,1,0,0,0,0,0
40,54,0,0,1,0,0,0,0,0
40,31,1,0,0,0,0,0,0,0
20,18,0,0,0,0,1,0,0,0
30,32,1,0,0,0,0,0,0,0
40,21,0,0,1,0,0,0,0,0
36,20,0,0,0,0,0,1,0,0
38,54,0,0,0,0,0,1,0,0
40,47,0,0,0,0,0,1,0,0
45,20,0,0,0,0,1,0,0,0
15,18,0,0,0,0,1,0,0,0
30,22,0,0,0,0,1,0,0,0
10,23,0,0,0,0,1,0,0,0
40,29,0,0,0,0,1,0,0,0
40,33,0,0,1,0,0,0,0,0
30,21,0,0,0,0,1,0,0,0
40,30,0,0,0,0,1,0,0,0
40,56,0,0,0,0,0,1,0,0
40,30,0,0,0,0,1,0,0,0
40,49,0,0,0,0,1,0,0,0
40,55,0,0,1,0,0,0,0,1
21,28,0,0,0,0,1,0,0,0
40,25,0,0,1,0,0,0,0,1
60,25,0,0,0,0,1,0,0,0
40,51,0,0,1,0,0,0,0,1
20,80,1,0,0,0,0,0,0,0
40,55,1,0,0,0,0,0,0,0
35,31,0,0,0,0,1,0,0,0
60,25,0,0,0,0,1,0,0,0
40,32,1,0,0,0,0,0,0,0
30,54,0,0,1,0,0,0,0,0
40,51,0,0,1,0,0,0,0,1
40,57,1,0,0,0,0,0,0,0
38,29,1,0,0,0,0,0,0,0
40,62,0,0,1,0,0,0,0,0
80,36,0,0,1,0,0,0,0,1
40,19,0,0,0,0,1,0,0,0
36,50,0,0,1,0,0,0,0,1
40,24,0,0,1,0,0,0,0,0
40,55,0,0,1,0,0,0,0,1
40,27,0,0,0,0,1,0,0,0
38,28,0,0,1,0,0,0,0,0
45,50,0,0,1,0,0,0,0,1
40,34,0,0,1,0,0,0,0,0
45,31,0,0,0,0,1,0,0,0
38,23,0,0,0,0,1,0,0,0
26,39,0,0,1,0,0,0,0,0
40,42,0,0,1,0,0,0,0,0
40,37,1,0,0,0,0,0,0,0
40,29,0,0,0,0,1,0,0,0
40,40,1,0,0,0,0,0,0,1
50,51,1,0,0,0,0,0,0,0
40,36,0,0,1,0,0,0,0,0
40,33,0,0,0,0,1,0,0,1
40,36,0,0,1,0,0,0,0,0
24,20,0,0,0,0,1,0,0,0
40,25,0,0,0,0,1,0,0,0
40,48,0,0,1,0,0,0,0,0
60,50,1,0,0,0,0,0,0,0
40,35,0,0,0,0,1,0,0,0
50,31,0,0,1,0,0,0,0,1
23,50,0,0,1,0,0,0,0,0
55,20,0,0,0,0,1,0,0,0
55,35,0,0,1,0,0,0,0,1
40,30,0,0,1,0,0,0,0,0
40,35,0,0,0,0,0,0,1,0
65,48,1,0,0,0,0,0,0,1
40,31,0,0,1,0,0,0,0,1
35,19,0,0,0,0,1,0,0,0
40,43,0,0,1,0,0,0,0,1
65,47,0,0,1,0,0,0,0,0
40,22,0,0,1,0,0,0,0,0
40,33,0,0,1,0,0,0,0,0
45,53,0,0,1,0,0,0,0,1
15,20,0,0,0,0,1,0,0,0
40,52,0,0,1,0,0,0,0,1
50,60,0,0,1,0,0,0,0,0
40,41,0,0,1,0,0,0,0,1
40,38,0,0,0,0,1,0,0,0
40,36,0,0,1,0,0,0,0,1
40,31,1,0,0,0,0,0,0,0
40,53,0,0,1,0,0,0,0,0
40,40,0,0,1,0,0,0,0,0
20,17,0,0,0,0,1,0,0,0
40,58,0,0,1,0,0,0,0,1
35,22,0,0,0,0,1,0,0,0
30,30,0,0,1,0,0,0,0,0
20,61,0,0,1,0,0,0,0,0
40,32,0,0,1,0,0,0,0,1
20,65,1,0,0,0,0,0,0,0
35,17,0,0,0,0,1,0,0,0
35,34,0,0,0,0,1,0,0,0
40,47,0,0,0,0,1,0,0,0
50,28,0,0,0,0,1,0,0,0
35,22,0,0,0,0,1,0,0,0
40,28,0,0,1,0,0,0,0,1
40,33,0,0,0,0,1,0,0,0
44,47,1,0,0,0,0,0,0,0
40,47,0,0,1,0,0,0,0,1
10,62,0,0,1,0,0,0,0,0
30,26,0,0,0,0,1,0,0,0
45,40,1,0,0,0,0,0,0,1
39,33,0,0,1,0,0,0,0,0
30,61,0,0,1,0,0,0,0,0
40,72,0,0,1,0,0,0,0,0
40,41,0,0,1,0,0,0,0,0
45,48,0,0,1,0,0,0,0,1
15,22,0,0,0,0,1,0,0,0
60,41,0,0,1,0,0,0,0,1
72,41,0,0,1,0,0,0,0,0
55,35,0,0,1,0,0,0,0,1
40,35,0,0,0,0,1,0,0,0
50,48,0,0,1,0,0,0,0,1
60,58,0,0,1,0,0,0,0,0
40,46,0,0,0,1,0,0,0,0
40,51,0,0,1,0,0,0,0,0
34,70,0,0,0,0,0,0,1,0
40,30,0,0,1,0,0,0,0,0
15,18,0,0,0,0,1,0,0,0
40,34,1,0,0,0,0,0,0,0
40,25,0,0,1,0,0,0,0,1
50,49,1,0,0,0,0,0,0,0
40,51,1,0,0,0,0,0,0,0
40,25,0,0,0,0,1,0,0,0
50,40,0,0,1,0,0,0,0,0
56,61,0,0,1,0,0,0,0,0
50,43,0,0,1,0,0,0,0,1
40,29,0,0,0,0,1,0,0,0
48,38,0,0,1,0,0,0,0,0
40,43,0,0,1,0,0,0,0,0
55,46,0,0,1,0,0,0,0,0
40,32,0,0,1,0,0,0,0,1
44,19,0,0,0,0,1,0,0,0
28,32,1,0,0,0,0,0,0,0
15,22,0,0,0,0,1,0,0,0
40,37,0,0,1,0,0,0,0,0
40,23,0,0,1,0,0,0,0,0
40,40,0,0,1,0,0,0,0,0
45,39,0,0,0,0,1,0,0,1
40,48,1,0,0,0,0,0,0,0
40,34,0,0,1,0,0,0,0,0
40,36,0,0,1,0,0,0,0,0
66,44,0,0,1,0,0,0,0,0
56,25,0,0,1,0,0,0,0,1
45,37,0,0,1,0,0,0,0,0
45,52,0,0,1,0,0,0,0,1
50,28,0,0,1,0,0,0,0,0
40,64,1,0,0,0,0,0,0,0
21,31,1,0,0,0,0,0,0,0
45,42,0,0,1,0,0,0,0,1
40,24,0,0,0,0,1,0,0,0
48,46,0,0,1,0,0,0,0,1
34,33,0,0,0,0,1,0,0,0
40,72,1,0,0,0,0,0,0,0
40,62,0,0,1,0,0,0,0,0
40,17,0,0,0,0,0,0,1,0
40,49,0,0,1,0,0,0,0,1
38,20,0,0,0,0,1,0,0,0
15,21,0,0,0,0,1,0,0,0
62,39,0,0,1,0,0,0,0,1
40,31,0,0,0,0,1,0,0,0
40,49,0,0,0,0,0,1,0,0
40,22,0,0,0,0,1,0,0,0
52,44,0,0,1,0,0,0,0,1
40,38,0,0,1,0,0,0,0,0
20,22,0,0,0,0,1,0,0,0
40,46,0,0,1,0,0,0,0,0
40,44,0,0,0,0,1,0,0,0
40,27,0,0,0,0,0,1,0,0
40,55,0,0,0,0,1,0,0,0
13,29,1,0,0,0,0,0,0,0
40,36,1,0,0,0,0,0,0,0
40,32,0,0,0,0,1,0,0,0
40,60,1,0,0,0,0,0,0,0
50,40,0,0,1,0,0,0,0,1
30,42,1,0,0,0,0,0,0,0
20,63,0,0,1,0,0,0,0,0
40,37,0,0,1,0,0,0,0,1
32,32,0,0,1,0,0,0,0,1
60,50,0,0,1,0,0,0,0,0
50,22,0,0,0,0,1,0,0,0
5,67,0,0,1,0,0,0,0,0
21,18,0,0,0,0,1,0,0,0
60,48,0,0,1,0,0,0,0,1
40,33,0,0,1,0,0,0,0,0
15,35,0,0,1,0,0,0,0,0
40,55,0,0,1,0,0,0,0,0
50,51,0,0,1,0,0,0,0,1
60,53,0,0,1,0,0,0,0,0
40,29,1,0,0,0,0,0,0,0
30,20,0,0,0,0,1,0,0,0
35,26,0,0,0,0,1,0,0,0
60,45,1,0,0,0,0,0,0,0
40,29,0,0,0,0,1,0,0,0
40,28,0,0,1,0,0,0,0,0
25,70,0,0,1,0,0,0,0,0
40,36,0,0,0,0,1,0,0,0
40,57,0,0,1,0,0,0,0,0
40,46,0,0,1,0,0,0,0,0
25,19,0,0,0,0,1,0,0,0
10,19,0,0,0,0,1,0,0,0
40,26,0,0,0,0,1,0,0,0
40,38,0,0,0,0,1,0,0,0
70,39,0,0,1,0,0,0,0,0
40,22,0,0,0,0,1,0,0,0
65,32,0,0,1,0,0,0,0,1
40,53,0,0,1,0,0,0,0,0
40,50,0,0,0,0,0,1,0,0
65,37,0,0,1,0,0,0,0,0
50,38,0,0,1,0,0,0,0,0
40,28,0,0,1,0,0,0,0,1
60,42,0,0,1,0,0,0,0,1
50,57,0,0,1,0,0,0,0,1
40,61,1,0,0,0,0,0,0,0
40,26,0,0,0,0,1,0,0,0
40,43,0,0,1,0,0,0,0,1
70,35,0,0,0,0,0,1,0,0
40,32,0,0,0,0,1,0,0,0
40,45,1,0,0,0,0,0,0,0
48,26,0,0,0,0,1,0,0,0
24,23,1,0,0,0,0,0,0,0
16,41,0,0,1,0,0,0,0,0
48,42,0,0,1,0,0,0,0,1
40,62,0,0,0,0,0,0,1,0
20,30,0,0,1,0,0,0,0,0
40,24,0,0,1,0,0,0,0,0
40,51,0,0,1,0,0,0,0,1
40,62,1,0,0,0,0,0,0,0
55,37,0,0,0,0,1,0,0,1
24,27,0,0,0,0,1,0,0,0
40,21,0,0,0,0,1,0,0,0
25,18,0,0,0,0,1,0,0,0
30,53,1,0,0,0,0,0,0,0
15,22,0,0,0,0,1,0,0,0
40,47,0,0,0,0,1,0,0,0
40,45,0,0,1,0,0,0,0,1
65,36,0,0,0,0,1,0,0,0
55,43,0,0,1,0,0,0,0,0
50,40,0,1,0,0,0,0,0,1
40,29,0,0,0,0,1,0,0,0
50,51,0,0,0,0,0,0,1,1
40,57,0,0,1,0,0,0,0,0
60,37,0,0,0,0,1,0,0,1
50,51,0,0,1,0,0,0,0,1
45,37,0,0,1,0,0,0,0,0
8,45,1,0,0,0,0,0,0,0
30,22,0,0,0,0,1,0,0,0
40,42,0,0,1,0,0,0,0,0
50,64,1,0,0,0,0,0,0,0
35,49,1,0,0,0,0,0,0,0
40,44,0,0,1,0,0,0,0,0
40,23,0,0,0,0,1,0,0,0
35,28,0,0,0,0,1,0,0,0
40,26,0,0,1,0,0,0,0,0
35,40,1,0,0,0,0,0,0,0
50,43,0,0,1,0,0,0,0,0
10,33,0,0,1,0,0,0,0,1
40,36,1,0,0,0,0,0,0,0
50,42,0,0,1,0,0,0,0,0
60,26,0,0,1,0,0,0,0,1
50,37,0,0,1,0,0,0,0,0
30,61,0,0,1,0,0,0,0,1
40,19,0,0,0,0,1,0,0,0
40,33,0,0,1,0,0,0,0,0
40,47,0,0,1,0,0,0,0,0
40,31,0,0,0,0,1,0,0,0
39,55,1,0,0,0,0,0,0,0
40,43,0,0,1,0,0,0,0,0
40,42,0,0,1,0,0,0,0,0
50,34,0,0,0,0,1,0,0,0
40,20,0,0,0,0,1,0,0,0
43,21,0,0,0,0,1,0,0,0
40,40,0,0,1,0,0,0,0,1
35,48,0,0,0,0,1,0,0,0
40,55,0,0,1,0,0,0,0,1
16,70,0,0,1,0,0,0,0,0
40,58,0,0,0,0,0,0,1,0
40,23,0,0,0,0,1,0,0,0
40,32,0,0,1,0,0,0,0,1
40,26,1,0,0,0,0,0,0,0
50,37,0,0,1,0,0,0,0,1
42,23,0,0,0,0,1,0,0,0
20,20,0,0,0,0,1,0,0,0
60,28,0,0,1,0,0,0,0,0
80,58,0,0,0,0,0,0,1,0
40,52,1,0,0,0,0,0,0,0
22,27,0,0,0,0,1,0,0,0
40,37,0,0,1,0,0,0,0,1
30,60,0,0,1,0,0,0,0,0
40,43,0,0,1,0,0,0,0,0
60,65,0,0,0,0,1,0,0,0
50,61,0,0,1,0,0,0,0,1
75,57,0,0,1,0,0,0,0,0
60,47,0,0,1,0,0,0,0,1
40,62,1,0,0,0,0,0,0,0
50,51,1,0,0,0,0,0,0,1
40,35,0,0,0,0,1,0,0,0
20,17,0,0,0,0,1,0,0,0
45,25,0,0,0,0,1,0,0,0
45,34,0,0,1,0,0,0,0,1
55,55,0,0,1,0,0,0,0,0
50,42,0,0,1,0,0,0,0,1
50,20,0,0,1,0,0,0,0,0
50,36,0,0,0,0,1,0,0,0
40,47,0,0,1,0,0,0,0,0
40,26,0,0,1,0,0,0,0,1
78,26,1,0,0,0,0,0,0,1
42,56,0,0,1,0,0,0,0,1
40,26,1,0,0,0,0,0,0,0
32,52,0,0,1,0,0,0,0,0
60,43,0,0,1,0,0,0,0,0
25,19,0,0,0,0,1,0,0,0
45,26,0,0,1,0,0,0,0,0
40,26,0,0,0,0,1,0,0,0
60,43,0,0,1,0,0,0,0,0
65,55,0,0,1,0,0,0,0,1
50,38,1,0,0,0,0,0,0,0
40,17,0,0,0,0,1,0,0,0
35,56,0,0,1,0,0,0,0,1
40,45,0,0,1,0,0,0,0,0
38,18,0,0,0,0,1,0,0,0
45,43,0,0,1,0,0,0,0,1
24,59,1,0,0,0,0,0,0,0
50,38,0,0,1,0,0,0,0,1
40,27,0,0,1,0,0,0,0,0
40,37,1,0,0,0,0,0,0,1
35,44,0,0,1,0,0,0,0,1
40,28,0,0,1,0,0,0,0,1
40,22,0,0,0,0,1,0,0,0
40,48,1,0,0,0,0,0,0,0
45,47,1,0,0,0,0,0,0,0
40,43,0,0,1,0,0,0,0,0
45,42,0,0,1,0,0,0,0,1
55,37,0,0,1,0,0,0,0,0
40,39,1,0,0,0,0,0,0,0
40,36,0,0,1,0,0,0,0,1
12,18,0,0,0,0,1,0,0,0
44,60,0,0,1,0,0,0,0,1
50,38,0,0,1,0,0,0,0,0
40,59,0,0,0,0,0,0,1,0
50,39,0,0,0,0,1,0,0,0
32,39,0,0,0,0,1,0,0,0
40,43,0,0,1,0,0,0,0,0
40,25,0,0,1,0,0,0,0,0
16,17,0,0,0,0,1,0,0,0
50,37,0,0,1,0,0,0,0,0
40,53,1,0,0,0,0,0,0,0
30,46,0,0,1,0,0,0,0,0
